platform	month	eq. cross. time	node
AVN16	2007-11-01	16:18:08.506401	ascending
AVN16	2007-12-01	16:22:10.658149	ascending
AVN16	2008-01-01	16:26:24.820576	ascending
AVN16	2008-02-01	16:30:39.488145	ascending
AVN16	2008-03-01	16:34:42.699783	ascending
AVN16	2008-04-01	16:39:07.200371	ascending
AVN16	2008-05-01	16:43:26.102391	ascending
AVN16	2008-06-01	16:47:55.773963	ascending
AVN16	2008-07-01	16:52:17.210003	ascending
AVN16	2008-08-01	16:56:46.670748	ascending
AVN16	2008-09-01	17:01:20.465486	ascending
AVN16	2008-10-01	17:05:49.792114	ascending
AVN16	2008-11-01	17:10:26.625241	ascending
AVN16	2008-12-01	17:14:55.139219	ascending
AVN16	2009-01-01	17:19:34.404554	ascending
AVN16	2009-02-01	17:24:15.427383	ascending
AVN16	2009-03-01	17:28:30.751334	ascending
AVN16	2009-04-01	17:33:16.518348	ascending
AVN16	2009-05-01	17:37:54.774072	ascending
AVN16	2009-06-01	17:42:40.539787	ascending
AVN16	2009-07-01	17:47:18.034233	ascending
AVN16	2009-08-01	17:52:04.846320	ascending
AVN16	2009-09-01	17:56:53.440033	ascending
AVN16	2009-10-01	18:01:33.950964	ascending
AVN16	2009-11-01	18:06:21.928417	ascending
AVN16	2009-12-01	18:10:59.281088	ascending
AVN16	2010-01-01	18:15:45.069398	ascending
AVN16	2010-02-01	18:20:30.177395	ascending
AVN16	2010-03-01	18:24:50.217881	ascending
AVN16	2010-04-01	18:29:34.606527	ascending
AVN16	2010-05-01	18:34:12.252614	ascending
AVN16	2010-06-01	18:38:53.611179	ascending
AVN16	2010-07-01	18:43:26.078184	ascending
AVN16	2010-08-01	18:48:07.941127	ascending
AVN16	2010-09-01	18:52:49.917432	ascending
AVN16	2010-10-01	18:57:20.238399	ascending
AVN16	2010-11-01	19:01:56.419641	ascending
AVN16	2010-12-01	19:06:20.776203	ascending
AVN16	2011-01-01	19:10:51.282296	ascending
AVN16	2011-02-01	19:15:19.820794	ascending
AVN16	2011-03-01	19:19:21.477983	ascending
AVN16	2011-04-01	19:23:45.996074	ascending
AVN16	2011-05-01	19:28:00.826004	ascending
AVN16	2011-06-01	19:32:19.707089	ascending
AVN16	2011-07-01	19:36:30.741757	ascending
AVN16	2011-08-01	19:40:48.232966	ascending
AVN16	2011-09-01	19:45:01.806179	ascending
AVN16	2011-10-01	19:49:05.766312	ascending
AVN16	2011-11-01	19:53:12.518832	ascending
AVN16	2011-12-01	19:57:09.145536	ascending
AVN17	2002-07-01	10:00:41.800437	descending
AVN17	2002-08-01	10:02:09.455518	descending
AVN17	2002-09-01	10:03:23.059178	descending
AVN17	2002-12-01	10:07:34.126156	descending
AVN17	2003-01-01	10:08:34.161366	descending
AVN17	2003-02-01	10:09:46.311358	descending
AVN17	2003-05-01	10:12:52.558122	descending
AVN17	2003-06-01	10:13:46.893046	descending
AVN17	2003-07-01	10:14:55.183606	descending
AVN17	2003-08-01	10:15:55.904588	descending
AVN17	2003-09-01	10:16:37.023826	descending
AVN17	2004-03-01	10:20:59.783844	descending
AVN17	2004-04-01	10:21:38.220755	descending
AVN17	2004-05-01	10:21:53.288825	descending
AVN17	2004-06-01	10:22:12.288602	descending
AVN17	2004-07-01	10:22:48.680176	descending
AVN17	2004-08-01	10:23:22.109045	descending
AVN17	2004-09-01	10:23:32.623423	descending
AVN17	2004-10-01	10:23:42.118657	descending
AVN17	2004-11-01	10:24:07.690100	descending
AVN17	2005-01-01	10:24:31.091276	descending
AVN17	2005-02-01	10:24:29.748654	descending
AVN17	2005-03-01	10:24:41.077279	descending
AVN17	2005-05-01	10:24:40.289744	descending
AVN17	2005-07-01	10:24:24.913800	descending
AVN17	2005-08-01	10:24:31.668369	descending
AVN17	2005-10-01	10:23:51.783583	descending
AVN17	2005-12-01	10:23:36.260847	descending
AVN17	2006-03-01	10:22:14.909936	descending
AVN17	2006-04-01	10:21:55.275284	descending
AVN17	2006-05-01	10:21:17.761669	descending
AVN17	2006-06-01	10:20:27.059093	descending
AVN17	2006-07-01	10:19:53.110030	descending
AVN17	2006-08-01	10:19:28.928133	descending
AVN17	2006-09-01	10:18:44.342358	descending
AVN17	2006-10-01	10:17:46.661688	descending
AVN17	2006-11-01	10:17:03.589093	descending
AVN17	2006-12-01	10:16:27.326790	descending
AVN17	2007-01-01	10:15:32.585079	descending
AVN17	2007-04-01	10:12:34.986895	descending
AVN17	2007-05-01	10:11:28.672171	descending
AVN17	2007-06-01	10:10:05.625922	descending
AVN17	2007-07-01	10:08:56.327794	descending
AVN17	2007-08-01	10:07:56.565008	descending
AVN17	2007-09-01	10:06:43.587543	descending
AVN17	2007-10-01	10:05:12.688407	descending
AVN17	2007-12-01	10:02:36.572529	descending
AVN17	2008-09-01	09:47:30.083449	descending
AVN17	2008-10-01	09:45:24.479917	descending
AVN17	2008-11-01	09:43:16.972146	descending
AVN17	2008-12-01	09:41:27.544784	descending
AVN17	2009-01-01	09:39:27.658565	descending
AVN17	2009-03-01	09:34:54.752934	descending
AVN17	2009-04-01	09:32:44.525387	descending
AVN17	2009-05-01	09:30:31.564139	descending
AVN17	2009-11-01	09:15:00.343104	descending
AVN17	2009-12-01	09:12:27.804741	descending
AVN17	2010-01-01	09:09:45.696008	descending
AVN17	2010-03-01	09:03:50.140632	descending
AVN18	2005-06-01	13:59:25.457692	ascending
AVN18	2005-07-01	13:57:59.465063	ascending
AVN18	2005-08-01	13:56:29.998526	ascending
AVN18	2005-09-01	13:55:05.780448	ascending
AVN18	2005-10-01	13:53:44.859240	ascending
AVN18	2005-11-01	13:52:25.923430	ascending
AVN18	2005-12-01	13:51:13.810631	ascending
AVN18	2006-01-01	13:50:02.726876	ascending
AVN18	2006-02-01	13:48:55.041467	ascending
AVN18	2006-03-01	13:47:56.970477	ascending
AVN18	2006-04-01	13:46:55.537983	ascending
AVN18	2006-05-01	13:46:02.044152	ascending
AVN18	2006-06-01	13:45:07.632676	ascending
AVN18	2006-07-01	13:44:17.121909	ascending
AVN18	2006-08-01	13:43:25.811084	ascending
AVN18	2006-09-01	13:42:34.922642	ascending
AVN18	2006-10-01	13:41:48.208353	ascending
AVN18	2006-11-01	13:41:07.636853	ascending
AVN18	2006-12-01	13:40:28.676432	ascending
AVN18	2007-01-01	13:39:55.077340	ascending
AVN18	2007-02-01	13:39:22.798729	ascending
AVN18	2007-03-01	13:38:56.230672	ascending
AVN18	2007-04-01	13:38:29.617715	ascending
AVN18	2007-05-01	13:38:06.996236	ascending
AVN18	2007-06-01	13:37:47.858754	ascending
AVN18	2007-07-01	13:37:32.597081	ascending
AVN18	2007-08-01	13:37:15.062940	ascending
AVN18	2007-09-01	13:36:58.298722	ascending
AVN18	2007-10-01	13:36:45.037196	ascending
AVN18	2007-11-01	13:36:36.246578	ascending
AVN18	2007-12-01	13:36:31.052055	ascending
AVN18	2008-01-01	13:36:29.897457	ascending
AVN18	2008-02-01	13:36:31.179968	ascending
AVN18	2008-03-01	13:36:34.989455	ascending
AVN18	2008-04-01	13:36:44.921455	ascending
AVN18	2008-05-01	13:36:53.830175	ascending
AVN18	2008-06-01	13:37:07.568079	ascending
AVN18	2008-07-01	13:37:22.389066	ascending
AVN18	2008-08-01	13:37:38.050658	ascending
AVN18	2008-09-01	13:37:55.209006	ascending
AVN18	2008-10-01	13:38:15.230661	ascending
AVN18	2008-11-01	13:38:39.734431	ascending
AVN18	2008-12-01	13:39:06.932850	ascending
AVN18	2009-01-01	13:39:41.520585	ascending
AVN18	2009-02-01	13:40:15.499074	ascending
AVN18	2009-03-01	13:40:49.179649	ascending
AVN18	2009-04-01	13:41:30.336627	ascending
AVN18	2009-05-01	13:42:13.325229	ascending
AVN18	2009-06-01	13:43:00.458551	ascending
AVN18	2009-07-01	13:43:49.208320	ascending
AVN18	2009-08-01	13:44:37.629889	ascending
AVN18	2009-09-01	13:45:32.140877	ascending
AVN18	2009-10-01	13:46:24.280960	ascending
AVN18	2009-11-01	13:47:23.346591	ascending
AVN18	2009-12-01	13:48:24.648404	ascending
AVN18	2010-01-01	13:49:30.838557	ascending
AVN18	2010-02-01	13:50:40.314767	ascending
AVN18	2010-03-01	13:51:47.447667	ascending
AVN18	2010-04-01	13:53:04.359723	ascending
AVN18	2010-05-01	13:54:23.061081	ascending
AVN18	2010-06-01	13:55:46.638067	ascending
AVN18	2010-07-01	13:57:08.655052	ascending
AVN18	2010-08-01	13:58:34.977759	ascending
AVN18	2010-09-01	14:00:03.207717	ascending
AVN18	2010-10-01	14:01:32.002122	ascending
AVN18	2010-11-01	14:03:09.438126	ascending
AVN18	2010-12-01	14:04:48.393298	ascending
AVN18	2011-01-01	14:06:30.884287	ascending
AVN18	2011-02-01	14:08:19.571584	ascending
AVN18	2011-03-01	14:09:59.798078	ascending
AVN18	2011-04-01	14:11:54.997502	ascending
AVN18	2011-05-01	14:13:51.291134	ascending
AVN18	2011-06-01	14:15:53.142339	ascending
AVN18	2011-07-01	14:17:56.224467	ascending
AVN18	2011-08-01	14:20:02.639535	ascending
AVN18	2011-09-01	14:22:11.456227	ascending
AVN18	2011-10-01	14:24:19.859361	ascending
AVN18	2011-11-01	14:26:39.270948	ascending
AVN18	2011-12-01	14:28:56.062367	ascending
AVN18	2012-01-01	14:31:21.180578	ascending
AVN18	2012-02-01	14:33:50.754985	ascending
AVN18	2012-03-01	14:36:17.836104	ascending
AVN18	2012-04-01	14:38:53.782188	ascending
AVN18	2012-05-01	14:41:31.928993	ascending
AVN18	2012-06-01	14:44:18.887140	ascending
AVN18	2012-07-01	14:47:02.310508	ascending
AVN18	2012-08-01	14:49:52.907934	ascending
AVN18	2012-09-01	14:52:46.952170	ascending
AVN18	2012-10-01	14:55:38.176857	ascending
AVN18	2012-11-01	14:58:41.740390	ascending
AVN18	2012-12-01	15:01:42.862575	ascending
AVN18	2013-01-01	15:04:51.309954	ascending
AVN18	2013-02-01	15:08:05.910050	ascending
AVN18	2013-03-01	15:11:06.927458	ascending
AVN18	2013-04-01	15:14:35.517695	ascending
AVN18	2013-05-01	15:17:51.835944	ascending
AVN18	2013-06-01	15:21:24.223509	ascending
AVN18	2013-07-01	15:24:47.877002	ascending
AVN18	2013-08-01	15:28:26.222319	ascending
AVN18	2013-09-01	15:32:06.079204	ascending
AVN18	2013-10-01	15:35:39.305604	ascending
AVN18	2013-11-01	15:39:30.975915	ascending
AVN18	2013-12-01	15:43:12.303945	ascending
AVN18	2014-01-01	15:47:04.244922	ascending
AVN18	2014-02-01	15:51:06.862306	ascending
AVN18	2014-03-01	15:54:44.202219	ascending
AVN18	2014-04-01	15:58:49.941114	ascending
AVN18	2014-05-01	16:02:49.997128	ascending
AVN18	2014-06-01	16:07:05.572835	ascending
AVN18	2014-07-01	16:11:14.175332	ascending
AVN18	2014-08-01	16:15:32.230709	ascending
AVN18	2014-09-01	16:19:52.282894	ascending
AVN18	2014-10-01	16:24:10.239585	ascending
AVN18	2014-11-01	16:28:35.530665	ascending
AVN18	2014-12-01	16:32:57.061244	ascending
AVN18	2015-01-01	16:37:27.579887	ascending
AVN18	2015-02-01	16:42:01.451520	ascending
AVN18	2015-03-01	16:46:17.553234	ascending
AVN18	2015-04-01	16:50:58.144050	ascending
AVN18	2015-05-01	16:55:34.972381	ascending
AVN18	2015-06-01	17:00:19.426546	ascending
AVN18	2015-07-01	17:05:00.127421	ascending
AVN18	2015-08-01	17:09:52.077564	ascending
AVN18	2015-09-01	17:14:41.522912	ascending
AVN18	2015-10-01	17:19:25.475838	ascending
AVN18	2015-11-01	17:24:19.075697	ascending
AVN18	2015-12-01	17:29:04.352840	ascending
AVN18	2016-01-01	17:33:58.743438	ascending
AVN18	2016-02-01	17:38:54.719843	ascending
AVN18	2016-03-01	17:43:31.796778	ascending
AVN18	2016-04-01	17:48:32.641682	ascending
AVN18	2016-05-01	17:53:24.669192	ascending
AVN18	2016-06-01	17:58:26.163919	ascending
AVN18	2016-07-01	18:03:15.938563	ascending
AVN18	2016-08-01	18:08:16.693354	ascending
AVN18	2016-09-01	18:13:16.778948	ascending
AVN18	2016-10-01	18:18:07.669532	ascending
AVN18	2016-11-01	18:23:06.092101	ascending
AVN18	2016-12-01	18:27:53.845419	ascending
AVN18	2017-01-01	18:32:48.795160	ascending
AVN18	2017-02-01	18:37:43.381235	ascending
AVN18	2017-03-01	18:42:08.986394	ascending
AVN18	2017-04-01	18:47:02.777536	ascending
AVN18	2017-05-01	18:51:45.516007	ascending
AVN18	2017-06-01	18:56:35.788687	ascending
AVN18	2017-07-01	19:01:14.931409	ascending
AVN18	2017-08-01	19:06:02.493977	ascending
AVN18	2017-09-01	19:10:49.626208	ascending
AVN18	2017-10-01	19:15:25.128216	ascending
AVN18	2017-11-01	19:20:07.074473	ascending
AVN18	2017-12-01	19:24:34.948611	ascending
AVN18	2018-01-01	19:29:08.637435	ascending
AVN18	2018-02-01	19:33:40.422535	ascending
AVN18	2018-03-01	19:37:43.579823	ascending
AVN18	2018-04-01	19:42:10.725594	ascending
AVN18	2018-05-01	19:46:25.875786	ascending
AVN18	2018-06-01	19:50:46.730370	ascending
AVN18	2018-07-01	19:54:56.301174	ascending
AVN18	2018-08-01	19:59:12.920342	ascending
AVN18	2018-09-01	20:03:27.549257	ascending
AVN18	2018-10-01	20:07:30.516096	ascending
AVN18	2018-11-01	20:11:37.559083	ascending
AVN18	2018-12-01	20:15:31.476317	ascending
AVN18	2019-01-01	20:19:30.386491	ascending
AVN18	2019-02-01	20:23:25.152770	ascending
AVN18	2019-03-01	20:26:55.312362	ascending
AVN18	2019-04-01	20:30:43.353769	ascending
AVN18	2019-05-01	20:34:22.817465	ascending
AVN18	2019-06-01	20:38:04.942506	ascending
AVN18	2019-07-01	20:41:35.109949	ascending
AVN18	2019-08-01	20:45:11.233639	ascending
AVN18	2019-09-01	20:48:45.323512	ascending
AVN18	2019-10-01	20:52:09.243546	ascending
AVN18	2019-11-01	20:55:34.699533	ascending
AVN18	2019-12-01	20:58:49.138221	ascending
AVN18	2020-01-01	21:02:06.506579	ascending
AVN18	2020-02-01	21:05:21.616648	ascending
AVN18	2020-03-01	21:08:21.047418	ascending
AVN18	2020-04-01	21:11:26.588615	ascending
AVN18	2020-05-01	21:14:22.152976	ascending
AVN18	2020-06-01	21:17:20.796194	ascending
AVN18	2020-07-01	21:20:11.574198	ascending
AVN18	2020-08-01	21:23:05.795056	ascending
AVN18	2020-09-01	21:25:57.812595	ascending
AVN18	2020-10-01	21:28:40.461860	ascending
AVN18	2020-11-01	21:31:24.513915	ascending
AVN18	2020-12-01	21:34:01.557784	ascending
AVN19	2009-03-01	13:58:49.900360	ascending
AVN19	2009-04-01	13:57:15.702578	ascending
AVN19	2009-05-01	13:55:46.790410	ascending
AVN19	2009-06-01	13:54:17.917606	ascending
AVN19	2009-07-01	13:52:53.457412	ascending
AVN19	2009-08-01	13:51:27.306489	ascending
AVN19	2009-09-01	13:50:02.595621	ascending
AVN19	2009-10-01	13:48:44.828420	ascending
AVN19	2009-11-01	13:47:28.163743	ascending
AVN19	2009-12-01	13:46:20.450895	ascending
AVN19	2010-01-01	13:45:11.233612	ascending
AVN19	2010-02-01	13:44:05.896036	ascending
AVN19	2010-03-01	13:43:09.010439	ascending
AVN19	2010-04-01	13:42:09.586356	ascending
AVN19	2010-05-01	13:41:15.969051	ascending
AVN19	2010-06-01	13:40:21.536773	ascending
AVN19	2010-07-01	13:39:32.146980	ascending
AVN19	2010-08-01	13:38:41.367096	ascending
AVN19	2010-09-01	13:37:54.212048	ascending
AVN19	2010-10-01	13:37:09.410906	ascending
AVN19	2010-11-01	13:36:27.204351	ascending
AVN19	2010-12-01	13:35:50.267215	ascending
AVN19	2011-01-01	13:35:15.815560	ascending
AVN19	2011-02-01	13:34:42.850790	ascending
AVN19	2011-03-01	13:34:17.244087	ascending
AVN19	2011-04-01	13:33:52.743476	ascending
AVN19	2011-05-01	13:33:30.732665	ascending
AVN19	2011-06-01	13:33:10.815210	ascending
AVN19	2011-07-01	13:32:53.051251	ascending
AVN19	2011-08-01	13:32:34.900790	ascending
AVN19	2011-09-01	13:32:18.692400	ascending
AVN19	2011-10-01	13:32:07.261995	ascending
AVN19	2011-11-01	13:31:58.033310	ascending
AVN19	2011-12-01	13:31:52.496457	ascending
AVN19	2012-01-01	13:31:49.589658	ascending
AVN19	2012-02-01	13:31:52.623261	ascending
AVN19	2012-03-01	13:31:56.297205	ascending
AVN19	2012-04-01	13:32:03.266168	ascending
AVN19	2012-05-01	13:32:12.949653	ascending
AVN19	2012-06-01	13:32:28.174937	ascending
AVN19	2012-07-01	13:32:41.707271	ascending
AVN19	2012-08-01	13:32:56.612724	ascending
AVN19	2012-09-01	13:33:13.458725	ascending
AVN19	2012-10-01	13:33:33.144346	ascending
AVN19	2012-11-01	13:33:56.508031	ascending
AVN19	2012-12-01	13:34:22.924861	ascending
AVN19	2013-01-01	13:34:54.461095	ascending
AVN19	2013-02-01	13:35:27.988744	ascending
AVN19	2013-03-01	13:36:01.221885	ascending
AVN19	2013-04-01	13:36:43.906925	ascending
AVN19	2013-05-01	13:37:25.402447	ascending
AVN19	2013-06-01	13:38:12.967068	ascending
AVN19	2013-07-01	13:38:57.811588	ascending
AVN19	2013-08-01	13:39:49.659369	ascending
AVN19	2013-09-01	13:40:41.233083	ascending
AVN19	2013-10-01	13:41:30.628771	ascending
AVN19	2013-11-01	13:42:29.319241	ascending
AVN19	2013-12-01	13:43:27.793007	ascending
AVN19	2014-01-01	13:44:34.507071	ascending
AVN19	2014-02-01	13:45:45.946618	ascending
AVN19	2014-03-01	13:46:48.388614	ascending
AVN19	2014-04-01	13:48:07.707608	ascending
AVN19	2014-05-01	13:49:22.939526	ascending
AVN19	2014-06-01	13:50:44.973479	ascending
AVN19	2014-07-01	13:52:05.867166	ascending
AVN19	2014-08-01	13:53:30.803904	ascending
AVN19	2014-09-01	13:54:59.119229	ascending
AVN19	2014-10-01	13:56:28.076187	ascending
AVN19	2014-11-01	13:58:01.179375	ascending
AVN19	2014-12-01	13:59:38.121356	ascending
AVN19	2015-01-01	14:01:22.948022	ascending
AVN19	2015-02-01	14:03:11.000717	ascending
AVN19	2015-03-01	14:04:50.441991	ascending
AVN19	2015-04-01	14:06:44.964931	ascending
AVN19	2015-05-01	14:08:41.391433	ascending
AVN19	2015-06-01	14:10:44.449559	ascending
AVN19	2015-07-01	14:12:41.673342	ascending
AVN19	2015-08-01	14:14:48.976433	ascending
AVN19	2015-09-01	14:16:58.788402	ascending
AVN19	2015-10-01	14:19:06.701425	ascending
AVN19	2015-11-01	14:21:22.740418	ascending
AVN19	2015-12-01	14:23:38.464511	ascending
AVN19	2016-01-01	14:26:05.154620	ascending
AVN19	2016-02-01	14:28:34.117199	ascending
AVN19	2016-03-01	14:30:57.130862	ascending
AVN19	2016-04-01	14:33:33.754732	ascending
AVN19	2016-05-01	14:36:10.065313	ascending
AVN19	2016-06-01	14:38:55.130576	ascending
AVN19	2016-07-01	14:41:39.421051	ascending
AVN19	2016-08-01	14:44:28.651176	ascending
AVN19	2016-09-01	14:47:21.033298	ascending
AVN19	2016-10-01	14:50:11.259509	ascending
AVN19	2016-11-01	14:53:11.882470	ascending
AVN19	2016-12-01	14:56:10.432731	ascending
AVN19	2017-01-01	14:59:19.078934	ascending
AVN19	2017-02-01	15:02:33.810165	ascending
AVN19	2017-03-01	15:05:31.816007	ascending
AVN19	2017-04-01	15:08:53.673602	ascending
AVN19	2017-05-01	15:12:12.854190	ascending
AVN19	2017-06-01	15:15:42.729154	ascending
AVN19	2017-07-01	15:19:07.940599	ascending
AVN19	2017-08-01	15:22:42.466289	ascending
AVN19	2017-09-01	15:26:19.507054	ascending
AVN19	2017-10-01	15:29:55.239667	ascending
AVN19	2017-11-01	15:33:40.130646	ascending
AVN19	2017-12-01	15:37:22.053011	ascending
AVN19	2018-01-01	15:41:14.009863	ascending
AVN19	2018-02-01	15:45:10.409269	ascending
AVN19	2018-03-01	15:48:47.592102	ascending
AVN19	2018-04-01	15:52:52.362689	ascending
AVN19	2018-05-01	15:56:53.485680	ascending
AVN19	2018-06-01	16:01:06.857621	ascending
AVN19	2018-07-01	16:05:13.214708	ascending
AVN19	2018-08-01	16:09:29.054226	ascending
AVN19	2018-09-01	16:13:47.973530	ascending
AVN19	2018-10-01	16:18:01.211532	ascending
AVN19	2018-11-01	16:22:26.873129	ascending
AVN19	2018-12-01	16:26:46.627261	ascending
AVN19	2019-01-01	16:31:16.650890	ascending
AVN19	2019-02-01	16:35:49.440213	ascending
AVN19	2019-03-01	16:39:59.850652	ascending
AVN19	2019-04-01	16:44:40.566793	ascending
AVN19	2019-05-01	16:49:15.898965	ascending
AVN19	2019-06-01	16:54:03.986581	ascending
AVN19	2019-07-01	16:58:39.151281	ascending
AVN19	2019-08-01	17:03:27.203192	ascending
AVN19	2019-09-01	17:08:16.236695	ascending
AVN19	2019-10-01	17:12:58.765582	ascending
AVN19	2019-11-01	17:17:51.392092	ascending
AVN19	2019-12-01	17:22:35.930004	ascending
AVN19	2020-01-01	17:27:29.854621	ascending
AVN19	2020-02-01	17:32:25.080276	ascending
AVN19	2020-03-01	17:37:03.498067	ascending
AVN19	2020-04-01	17:42:03.364802	ascending
AVN19	2020-05-01	17:46:54.303691	ascending
AVN19	2020-06-01	17:51:54.287952	ascending
AVN19	2020-07-01	17:56:47.721661	ascending
AVN19	2020-08-01	18:01:47.440937	ascending
AVN19	2020-09-01	18:06:48.668792	ascending
AVN19	2020-10-01	18:11:39.462003	ascending
AVN19	2020-11-01	18:16:40.092642	ascending
AVN19	2020-12-01	18:21:28.376640	ascending
AVMEA	2007-06-01	09:30:58.490715	descending
AVMEA	2007-07-01	09:31:02.079428	descending
AVMEA	2007-09-01	09:31:03.693450	descending
AVMEA	2007-10-01	09:30:58.536483	descending
AVMEA	2007-12-01	09:30:36.593994	descending
AVMEA	2008-01-01	09:30:19.337220	descending
AVMEA	2008-04-01	09:29:04.208918	descending
AVMEA	2008-05-01	09:29:08.214818	descending
AVMEA	2008-07-01	09:29:48.397368	descending
AVMEA	2008-10-01	09:30:32.350734	descending
AVMEA	2009-01-01	09:31:04.327722	descending
AVMEA	2009-03-01	09:31:18.787289	descending
AVMEA	2009-06-01	09:31:03.691332	descending
AVMEA	2009-08-01	09:30:43.296220	descending
AVMEA	2009-09-01	09:30:27.856078	descending
AVMEA	2009-11-01	09:30:28.564792	descending
AVMEA	2009-12-01	09:30:32.502059	descending
AVMEA	2010-02-01	09:30:28.162352	descending
AVMEA	2010-04-01	09:30:06.781155	descending
AVMEA	2010-07-01	09:29:08.978497	descending
AVMEA	2010-10-01	09:27:48.403313	descending
AVMEA	2011-01-01	09:28:29.316787	descending
AVMEA	2011-03-01	09:28:46.762887	descending
AVMEA	2011-05-01	09:28:44.837538	descending
AVMEA	2011-06-01	09:28:38.445454	descending
AVMEA	2011-08-01	09:28:22.735294	descending
AVMEA	2011-09-01	09:28:09.308922	descending
AVMEA	2011-11-01	09:28:26.971261	descending
AVMEA	2011-12-01	09:28:55.781844	descending
AVMEA	2012-02-01	09:29:36.171097	descending
AVMEA	2012-03-01	09:29:48.964791	descending
AVMEA	2012-06-01	09:30:11.952248	descending
AVMEA	2012-07-01	09:30:13.302409	descending
AVMEA	2012-09-01	09:30:12.152506	descending
AVMEA	2012-10-01	09:30:04.893317	descending
AVMEA	2012-12-01	09:29:38.714655	descending
AVMEA	2013-01-01	09:29:21.044320	descending
AVMEA	2013-04-01	09:28:19.290771	descending
AVMEA	2013-05-01	09:28:34.886710	descending
AVMEA	2013-08-01	09:29:12.720985	descending
AVMEA	2013-11-01	09:29:21.550335	descending
AVMEA	2014-02-01	09:28:55.288427	descending
AVMEA	2014-03-01	09:28:37.136382	descending
AVMEA	2014-06-01	09:29:05.725011	descending
AVMEA	2014-07-01	09:29:24.980355	descending
AVMEA	2014-09-01	09:30:05.825742	descending
AVMEA	2014-10-01	09:30:16.834908	descending
AVMEA	2014-12-01	09:30:26.738672	descending
AVMEA	2015-01-01	09:30:32.987509	descending
AVMEA	2015-04-01	09:30:06.985200	descending
AVMEA	2015-05-01	09:29:56.814249	descending
AVMEA	2015-08-01	09:28:57.372277	descending
AVMEA	2015-11-01	09:27:51.335195	descending
AVMEA	2016-01-01	09:28:32.675613	descending
AVMEA	2016-02-01	09:28:45.884420	descending
AVMEA	2016-03-01	09:28:53.717455	descending
AVMEA	2016-05-01	09:29:01.778076	descending
AVMEA	2016-06-01	09:29:02.245058	descending
AVMEA	2016-08-01	09:28:53.578703	descending
AVMEA	2016-09-01	09:28:45.525318	descending
AVMEA	2016-11-01	09:29:08.893465	descending
AVMEA	2016-12-01	09:29:18.881933	descending
AVMEA	2017-02-01	09:29:21.641478	descending
AVMEA	2017-04-01	09:29:10.487137	descending
AVMEA	2017-07-01	09:28:25.729007	descending
AVMEA	2017-09-01	09:27:44.770304	descending
AVMEA	2017-10-01	09:27:19.573883	descending
AVMEA	2018-01-01	09:25:35.913871	descending
AVMEA	2018-03-01	09:24:10.564593	descending
AVMEA	2018-05-01	09:22:28.018037	descending
AVMEA	2018-08-01	09:19:27.805631	descending
AVMEA	2018-11-01	09:16:02.853111	descending
AVMEA	2018-12-01	09:14:49.215502	descending
AVMEA	2019-02-01	09:12:00.599067	descending
AVMEA	2019-03-01	09:10:39.403063	descending
AVMEA	2019-06-01	09:05:50.770152	descending
AVMEA	2019-07-01	09:04:09.030648	descending
AVMEA	2019-09-01	09:00:32.687923	descending
AVMEA	2019-10-01	08:58:46.610680	descending
AVMEA	2019-12-01	08:54:46.965600	descending
AVMEA	2020-01-01	08:52:41.815983	descending
AVMEA	2020-04-01	08:46:09.914038	descending
AVMEA	2020-07-01	08:39:06.787538	descending
AVMEA	2020-10-01	08:31:33.755566	descending
AVMEB	2013-02-01	09:30:54.929667	descending
AVMEB	2013-03-01	09:31:09.458873	descending
AVMEB	2013-06-01	09:31:37.652196	descending
AVMEB	2013-07-01	09:31:35.676944	descending
AVMEB	2013-09-01	09:31:40.634235	descending
AVMEB	2013-10-01	09:31:32.952417	descending
AVMEB	2013-12-01	09:31:34.469909	descending
AVMEB	2014-01-01	09:31:45.697121	descending
AVMEB	2014-04-01	09:31:45.914939	descending
AVMEB	2014-05-01	09:31:38.141618	descending
AVMEB	2014-08-01	09:31:03.589062	descending
AVMEB	2014-11-01	09:30:32.415792	descending
AVMEB	2015-02-01	09:31:30.676632	descending
AVMEB	2015-03-01	09:31:39.217640	descending
AVMEB	2015-06-01	09:31:51.483414	descending
AVMEB	2015-07-01	09:31:49.283098	descending
AVMEB	2015-09-01	09:31:36.945435	descending
AVMEB	2015-10-01	09:31:28.040394	descending
AVMEB	2015-12-01	09:30:55.266206	descending
AVMEB	2016-01-01	09:30:34.241824	descending
AVMEB	2016-04-01	09:29:21.659967	descending
AVMEB	2016-07-01	09:30:08.877220	descending
AVMEB	2016-10-01	09:31:10.814234	descending
AVMEB	2017-01-01	09:31:33.241732	descending
AVMEB	2017-03-01	09:31:30.905601	descending
AVMEB	2017-05-01	09:31:08.803788	descending
AVMEB	2017-06-01	09:30:54.673506	descending
AVMEB	2017-08-01	09:30:19.029063	descending
AVMEB	2017-09-01	09:29:57.790780	descending
AVMEB	2017-11-01	09:29:59.353900	descending
AVMEB	2017-12-01	09:29:59.501669	descending
AVMEB	2018-02-01	09:29:56.301907	descending
AVMEB	2018-04-01	09:29:33.163828	descending
AVMEB	2018-07-01	09:28:34.663012	descending
AVMEB	2018-09-01	09:27:40.855984	descending
AVMEB	2018-10-01	09:27:24.179590	descending
AVMEB	2019-01-01	09:28:16.072641	descending
AVMEB	2019-03-01	09:28:56.976547	descending
AVMEB	2019-05-01	09:29:16.910517	descending
